IdAdres;UL;NR_BUD;data;miejsce;typ_miejsc;stan_nawie;oznakowani;oswietleni;warunki_at;wypadek;ilosc_ucze;wiek_spraw;pojazd_spr;wiek_piesz;lekko_rann;ciezko_ran;zabici
3649;Bardosa;48A;2016-11-07 13:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;15;PIESZY;15;0;1;0
3651;Żaglowa;7;2016-11-27 20:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;69;ROWER;69;1;0;0
3662;Zakarnie;4;2016-12-08 17:00:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;14;1;0;0
3671;Glinik;43;2016-12-11 14:38:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;25;SAMOCHÓD OSOBOWY;27;0;1;0
3688;Wadowska;30;2016-11-22 19:43:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;41;SAMOCHÓD OSOBOWY;70;1;0;0
3701;GLINIK;32;2016-11-17 11:55:00.000;ODCINEK PROSTY;PRZEJAZD TRAMWAJOWY, TOROWISKO TRAMWAJ.;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;50;SAMOCHÓD OSOBOWY;38;1;0;0
3701;GLINIK;32;2016-11-21 07:40:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;25;PIESZY;25;1;0;0
3704;GLINIK;48;2016-10-21 08:40:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;53;ROWER;45;0;1;0
3704;Glinik;48;2016-10-21 10:00:00.000;ODCINEK PROSTY;MOST, WIADUKT, ŁĄCZNICA, TUNEL;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;26;ROWER;13;0;1;0
3714;GLINIK;40;2016-12-25 00:05:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;48;SAMOCHÓD OSOBOWY;37;1;0;0
3736;Józefa Ostafina;26;2016-12-20 15:13:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA DZIURĘ, WYBÓJ, GARB;1;34;PIESZY;34;1;0;0
3741;Józefa Ostafina;6;2016-10-11 18:00:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;20;PIESZY;20;2;0;0
3743;Józefa Sawy-Calińskiego;61;2016-11-24 14:55:00.000;ZAKRĘT, ŁUK;SKARPA, RÓW;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;INNE;1;32;ROWER;32;0;0;1
3749;Hektary;10;2016-10-06 06:05:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA ZWIERZĘ;1;30;PIESZY;30;0;1;0
3759;Igołomska;53;2016-12-01 17:09:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;NOC - DROGA OŚWIETLONA;POCHMURNO;WYWRÓCENIE POJAZDU;1;62;PIESZY;62;1;0;0
3780;Narcyza Wiatra;19A;2016-11-29 20:10:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;PASAŻER;40;1;0;0
3783;NARCYZA WIATRA;19;2016-12-21 09:15:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;PASAŻER;71;1;0;0
3793;Narcyza Wiatra;19D;2016-10-02 17:10:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;PASAŻER;22;1;0;0
3839;Kosów;3A;2016-11-03 13:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;17;PIESZY;17;1;0;0
3840;Kosów;7;2016-12-25 09:02:00.000;ODCINEK PROSTY;PARKING, PLAC, MOP;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;35;PIESZY;35;0;1;0
3844;Glinik;94;2016-12-28 14:10:00.000;ODCINEK PROSTY;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;45;PIESZY;45;0;1;0
3851;Glinik;112A;2016-10-12 19:35:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE TYLNE;2;20;PIESZY;20;2;0;0
3852;Glinik;71;2016-11-25 06:20:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE TYLNE;2;25;ROWER;25;1;0;0
3857;Glinik;120;2016-12-01 16:10:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE TYLNE;2;64;SAMOCHÓD OSOBOWY;39;1;0;0
3909;Jeżynowa;9;2016-12-27 04:54:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;27;PIESZY;27;1;0;0
3931;Rusiecka;25;2016-10-25 07:40:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;MOST, WIADUKT, ŁĄCZNICA, TUNEL;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;23;PIESZY;23;0;1;0
3939;Jeziorko;30;2016-12-14 17:00:00.000;ZAKRĘT, ŁUK;MOST, WIADUKT, ŁĄCZNICA, TUNEL;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA POJAZD UNIERUCHOMIONY;2;64;ROWER;64;1;0;0
3965;Jeziorko;23;2016-11-12 18:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;MOST, WIADUKT, ŁĄCZNICA, TUNEL;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY ŚNIEGU, GRADU;ZDERZENIE TYLNE;2;26;ROWER;52;0;0;1
3968;Igołomska;29;2016-11-21 07:54:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;22;PIESZY;22;1;1;0
3987;Władysława Łozińskiego;15;2016-12-31 18:00:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;51;PIESZY;51;1;0;0
4022;BENEDYKTA DYBOWSKIEGO;5;2016-10-12 18:45:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;61;PIESZY;61;0;1;0
4029;Józefa Sawy-Calińskiego;12;2016-12-13 18:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;26;ROWER;26;0;1;0
4042;Andrzeja Stopki;20;2016-10-06 18:30:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;77;PIESZY;77;1;0;0
4047;Andrzeja Stopki;1;2016-12-15 08:28:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;26;ROWER;26;1;0;0
4077;Pysocice;29;2016-12-07 14:45:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;ZDERZENIE BOCZNE;2;65;SAMOCHÓD OSOBOWY;52;1;0;0
4100;Pysocice;21;2016-11-28 18:50:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;27;CIĄGNIK ROLNICZY;34;4;0;0
4110;Józefa Sawy-Calińskiego;11;2016-12-22 01:20:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;23;ROWER;23;0;1;0
4171;Pysocice;80;2016-12-30 09:40:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;NULL;SAMOCHÓD OSOBOWY;69;1;0;0
4174;Kościelnicka;10 A;2016-12-13 11:30:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;63;ROWER;63;1;0;0
4188;Pysocice;24;2016-12-12 06:16:00.000;ZAKRĘT, ŁUK;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;29;ROWER;29;1;0;0
4223;Pysocice;90;2016-10-14 18:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;14;PIESZY;14;0;1;0
4236;Pysocice;46;2016-12-27 23:00:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJAZD TRAMWAJOWY, TOROWISKO TRAMWAJ.;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;ZDERZENIE BOCZNE;2;14;ROWER;82;0;2;0
4251;Nadbrzezie;5;2016-10-27 12:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;42;SAMOCHÓD OSOBOWY;42;1;0;0
4260;NADBRZEZIE;25;2016-10-30 09:36:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE BOCZNE;2;37;ROWER;37;1;0;0
4264;Nadbrzezie;10;2016-12-05 18:10:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;36;ROWER;36;1;0;0
4273;Nadbrzezie;18;2016-10-25 10:00:00.000;ODCINEK PROSTY;PARKING, PLAC, MOP;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;26;ROWER;26;1;0;0
4281;Martenowska;4;2016-11-11 22:20:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;72;3;0;0
4305;Suchy Jar;11;2016-10-25 21:40:00.000;SKRZYŻOWANIE O RUCHU OKRĘŻNYM;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;46;PIESZY;46;1;0;0
4331;NADBRZEZIE;6;2016-10-11 20:20:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;28;ROWER;28;1;0;0
4362;Suchy Jar;24;2016-11-25 10:30:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;25;PIESZY;25;1;0;0
4373;Dymarek;11;2016-12-12 05:39:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;13;ROWER;13;1;0;0
4386;DYMAREK;12;2016-12-17 23:55:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;24;ROWER;24;1;0;0
4406;Plastusia;4;2016-11-30 15:00:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;NULL;AUTOBUS KOMUNIKACJI PUBLICZNEJ;38;1;0;0
4421;Michała Karaszewicza-Tokarzewskiego;34;2016-11-27 22:20:00.000;SKRZYŻOWANIE O RUCHU OKRĘŻNYM;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;30;ROWER;30;1;0;0
4424;Branicka;37;2016-11-30 06:25:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;33;ROWER;33;1;0;0
4438;gen. Michała Karaszewicza-Tokarzewskiego;26;2016-10-14 19:05:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;25;PIESZY;25;1;0;0
4451;Rzepakowa;21;2016-11-01 14:45:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;52;MOTOROWER;52;2;0;0
4490;Romana Prawocheńskiego;7;2016-10-24 19:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;ROWER;29;1;0;0
4520;Księcia Józefa;103;2016-10-08 19:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;ROWER;46;0;1;0
4521;Kamedulska;8;2016-11-17 16:20:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;39;ROWER;39;1;0;0
4526;Księcia Józefa;109A;2016-10-01 13:50:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;77;0;1;0
4533;Romana Ingardena;3;2016-10-02 16:28:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;27;0;1;0
4538;3 MAJA;5;2016-10-28 15:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;83;PIESZY;83;2;0;0
4559;Zakamycze;33;2016-10-29 20:45:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;67;ROWER;67;1;0;0
4566;Racławicka;56;2016-10-07 14:15:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;14;PIESZY;14;1;0;0
4572;JÓZEFA FRIEDLEINA;49;2016-10-31 18:00:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE BOCZNE;2;NULL;PIESZY;39;0;1;0
4586;STANISŁAWA KONARSKIEGO;48;2016-12-21 12:15:00.000;ODCINEK PROSTY;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE CZOŁOWE;2;NULL;SAMOCHÓD OSOBOWY;22;0;1;0
4587;STANISŁAWA KONARSKIEGO;44;2016-10-25 08:05:00.000;ODCINEK PROSTY;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE CZOŁOWE;2;19;PIESZY;21;2;0;0
4588;Juliusza Lea;15;2016-10-20 21:20:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE CZOŁOWE;2;74;PIESZY;74;1;0;0
4609;Rumiankowa;17;2016-10-12 21:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;11;PIESZY;11;1;0;0
4625;Rumiankowa;1;2016-12-04 20:50:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;17;PIESZY;17;1;0;0
4702;genenerała Michała Karaszewicza-Tokarzewskiego;13;2016-10-31 01:25:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;NULL;SAMOCHÓD OSOBOWY;33;0;1;0
4706;gen. Michała Karaszewicza-Tokarzewskiego;23;2016-11-01 15:30:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;48;PIESZY;48;1;0;0
4711;E. Szymańskiego;3;2016-12-22 19:20:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE TYLNE;2;NULL;SAMOCHÓD OSOBOWY;14;0;1;0
4736;Rzepakowa;3;2016-10-26 17:35:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;26;SAMOCHÓD OSOBOWY;26;0;1;0
4763;Wyciąska;14;2016-11-02 16:50:00.000;ODCINEK PROSTY;PRZYSTANEK KOMUNIKACJI PUBLICZNEJ;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;WYPADEK Z PASAŻERM;1;12;PIESZY;12;1;0;0
4764;Wyciąska;19;2016-12-20 13:50:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;2;NULL;SAMOCHÓD OSOBOWY;85;1;0;0
